id,type,title,director,cast,country,date_added,release_year,rating,duration_type,duration_int,score
ns5471,tv show,bloodline,SinDato,"kyle chandler, ben mendelsohn, sissy spacek, linda cardellini, norbert leo butz, jacinda barrett, jamie mcshane, john leguizamo, enrique murciano, sam shepard, chloë sevigny, andrea riseborough, beau bridges, taylor rouviere, owen teague, brandon larracuente",united states,2017-05-26,2017,tv-ma,season,3,3.5737051792828685
ns5472,movie,joshua: teenager vs. superpower,joe piscatella,SinDato,united states,2017-05-26,2017,tv-14,min,79,3.5904365904365902
ns5473,movie,raees,rahul dholakia,"shah rukh khan, mahira khan, nawazuddin siddiqui, mohammed zeeshan ayyub, sheeba chaddha, shubham chintamani, shubham tukaram, atul kulkarni, narendra jha, jaideep ahlawat, sunny leone",india,2017-05-26,2017,tv-14,min,143,3.5041753653444676
ns5474,movie,war machine,david michôd,"brad pitt, topher grace, emory cohen, john magaro, scoot mcnairy, anthony michael hall, will poulter",united states,2017-05-26,2017,tv-ma,min,123,3.5197095435684647
ns5475,movie,arès,jean-patrick benes,"ola rapace, micha lescot, thierry hancisse, hélène fillières, ruth vega fernandez, louis-do de lencquesaing, eva lallier, emilie gavois-kahn",france,2017-05-23,2016,tv-ma,min,80,3.5448717948717947
ns5476,movie,hasan minhaj: homecoming king,christopher storer,hasan minhaj,SinDato,2017-05-23,2017,tv-ma,min,73,3.575313807531381
ns5477,movie,blame!,hiroyuki seshita,"takahiro sakurai, kana hanazawa, sora amamiya, kazuhiro yamaji, mamoru miyano, aya suzaki, nobunaga shimazaki, yuki kaji, aki toyosaki, saori hayami",japan,2017-05-19,2017,tv-14,min,106,3.4757085020242915
ns5478,tv show,highland: thailand's marijuana awakening,SinDato,sebastian perry,thailand,2017-05-19,2017,tv-ma,season,1,3.5398058252427185
ns5479,movie,laerte-se,"lygia barbosa da silva, eliane brum",laerte coutinho,brazil,2017-05-19,2017,tv-ma,min,101,3.5788423153692617
ns5480,tv show,the keepers,SinDato,SinDato,united states,2017-05-19,2017,tv-ma,season,1,3.4644351464435146
ns5481,movie,tracy morgan: staying alive,ryan polito,tracy morgan,united states,2017-05-16,2017,tv-ma,min,59,3.5151209677419355
ns5482,movie,chamatkar,rajiv mehra,"shah rukh khan, naseeruddin shah, urmila matondkar, malvika tiwari, shammi kapoor, deven verma, tinnu anand, anjana mumtaz, anjan srivastav, rakesh bedi",india,2017-05-15,1992,tv-14,min,164,3.4907975460122698
ns5483,movie,kabhi haan kabhi naa,kundan shah,"shah rukh khan, suchitra krishnamoorthi, deepak tijori, rita bhaduri, satish shah, anjan srivastav, goga kapoor, tiku talsania, ravi baswani, naseeruddin shah",india,2017-05-15,1994,tv-14,min,151,3.5787321063394684
ns5484,movie,lovesong,so yong kim,"jena malone, riley keough, brooklyn decker, amy seimetz, ryan eggold, rosanna arquette, cary joji fukunaga, marshall chapman, neal huff",united states,2017-05-15,2016,tv-ma,min,84,3.5891472868217056
ns5485,movie,natascha kampusch: the whole story,alina teodorescu,SinDato,united states,2017-05-15,2010,tv-14,min,51,3.479633401221996
ns5486,movie,ram jaane,rajiv mehra,"shah rukh khan, juhi chawla, vivek mushran, pankaj kapur, puneet issar, tinnu anand, deven verma, gulshan grover, amrit pal, arun bali",india,2017-05-15,1995,tv-14,min,142,3.570675105485232
ns5487,movie,the devil's mistress,filip renc,"tatiana pauhofová, karl markovics, gedeon burkhard, simona stasová, martin huba, pavel kríz, zdenka procházková, anna fialová, lenka vlasáková, jirí mádl","czech republic, slovakia",2017-05-15,2016,tv-ma,min,110,3.587136929460581
ns5488,movie,wild oats,andy tennant,"shirley maclaine, jessica lange, billy connolly, santiago segura, howard hesseman, matt walsh, jay hayden, rebecca da costa, demi moore","germany, united states",2017-05-13,2016,pg-13,min,86,3.465551181102362
ns5489,tv show,all hail king julien: exiled,SinDato,"danny jacobs, andy richter, kevin michael richardson, india de beaufort, jeff bennett, maurice lamarche",SinDato,2017-05-12,2017,tv-y7,season,1,3.5567307692307693
ns5490,movie,get me roger stone,"dylan bank, daniel dimauro, morgan pehme",roger stone,united states,2017-05-12,2017,tv-ma,min,101,3.5205078125
ns5491,movie,mindhorn,sean foley,"julian barratt, andrea riseborough, essie davis, russell tovey, simon farnaby, steve coogan, richard mccabe, david schofield, nicholas farrell, jessica barden",united kingdom,2017-05-12,2017,tv-ma,min,88,3.5497925311203318
ns5492,movie,sahara,pierre coré,"robert naylor, angela galuppo, daniel brochu, mark hauser, andrew shaver, mathew mackay, richard dumont, brady moffatt, rick jones, nadia verrucci, sonja ball","france, canada",2017-05-12,2017,tv-y7,min,86,3.5365612648221343
ns5493,movie,"norm macdonald: hitler's dog, gossip & trickery",liz plonka,norm macdonald,united states,2017-05-09,2017,tv-ma,min,61,3.5683229813664594
ns5494,movie,handsome: a netflix mystery movie,jeff garlin,"jeff garlin, natasha lyonne, amy sedaris, steven weber, christine woods, eddie pepitone, timm sharp, brad morris, leah remini, ava acres",united states,2017-05-05,2017,tv-ma,min,81,3.5100401606425704
ns5495,tv show,kazoops!,SinDato,"reece pockney, scott langley, alex babic, gemma harvey, jessica hann, emma tate",australia,2017-05-05,2017,tv-y,season,3,3.5220125786163523
ns5496,movie,simplemente manu nna,"jan suter, raúl campos",manu nna,mexico,2017-05-05,2017,tv-ma,min,72,3.5464135021097047
ns5497,movie,the mars generation,michael barnett,"neil degrasse tyson, bill nye, michio kaku",united states,2017-05-05,2017,tv-pg,min,98,3.5436105476673427
ns5498,movie,maria bamford: old baby,jessica yu,maria bamford,united states,2017-05-02,2017,tv-ma,min,64,3.533673469387755
ns5499,movie,a yellow bird,k. rajagopal,"sivakumar palakrishnan, huang lu, seema biswas, udaya soundari, nithiyia rao, indra chandran","singapore, france",2017-05-01,2016,tv-ma,min,111,3.546137339055794
ns5500,movie,chaahat,mahesh bhatt,"naseeruddin shah, shah rukh khan, pooja bhatt, anupam kher, ramya krishnan, avtar gill, mushtaq khan",india,2017-05-01,1996,tv-14,min,148,3.470766129032258
ns5501,movie,english babu desi mem,praveen nischol,"shah rukh khan, sonali bendre, rajeshwari, saeed jaffrey, kiran kumar, baba brahmbhatt, ishita haria, sunny singh, gulshan bawra",india,2017-05-01,1996,tv-14,min,163,3.505081300813008
ns5502,movie,he even has your eyes,lucien jean-baptiste,"lucien jean-baptiste, aissa maiga, zabou breitman, vincent elbaz, michel jonasz, naidra ayadi, marie-philomène nga, bass dhem, delphine théodore","france, belgium",2017-05-01,2016,tv-ma,min,95,3.513752455795678
ns5503,movie,in the shadow of iris,jalil lespert,"romain duris, charlotte le bon, jalil lespert, camille cottin, adel bencherif, sophie verbeeck, hélène barbry","france, belgium",2017-05-01,2016,tv-ma,min,99,3.6366594360086766
ns5504,movie,jfk: the making of a president,edward cotterill,SinDato,united kingdom,2017-05-01,2017,tv-pg,min,44,3.572314049586777
ns5505,movie,kiss & cry,sean cisterna,"sarah fisher, luke bilyk, chantal kreviazuk, sergio di zio, denis akiyama, julia tomasone, brittany bristow, zoë belkin, lauren esdale, naomi snieckus",canada,2017-05-01,2017,tv-ma,min,93,3.5797872340425534
ns5506,movie,loev,sudhanshu saria,"shiv pandit, dhruv ganesh, siddharth menon, rishabh chaddha",india,2017-05-01,2015,tv-ma,min,89,3.5063424947145876
ns5507,movie,mostly sunny,dilip mehta,sunny leone,canada,2017-05-01,2016,tv-ma,min,83,3.4691489361702126
ns5508,movie,the next skin,"isaki lacuesta, isa campo","àlex monner, emma suárez, sergi lópez, bruno todeschini, igor szpakowski, sílvia bel, greta fernández, mikel iglesias","spain, switzerland",2017-05-01,2016,tv-ma,min,104,3.5494949494949495
ns5509,movie,casting jonbenet,kitty green,SinDato,"united states, australia, china",2017-04-28,2017,tv-14,min,81,3.6380042462845013
ns5510,tv show,jumping girl,SinDato,"luna, u-kwon, ha-na jung, b-bomb, ha-seong park",south korea,2017-04-28,2015,tv-14,season,1,3.5
ns5511,tv show,president,SinDato,"su-jong choi, hee-ra ha, jay kim, ji-hye wang, shin-il kang",south korea,2017-04-28,2010,tv-14,season,1,3.659
ns5512,movie,rodney king,spike lee,roger guenveur smith,united states,2017-04-28,2017,tv-ma,min,53,3.599802371541502
ns5513,movie,small crimes,evan katz,"nikolaj coster-waldau, gary cole, molly parker, macon blair, pat healy, jacki weaver, robert forster","canada, united states",2017-04-28,2017,tv-ma,min,95,3.509594882729211
ns5514,tv show,what in the world happened?,SinDato,"eun-mi go, jaehyo, eun-hyung jo, ha-yeon kim, shin yi, kwang-sun park",south korea,2017-04-28,2015,tv-14,season,1,3.5105162523900573
ns5515,tv show,mar de plástico,SinDato,"rodolfo sancho, belén lópez, pedro casablanc, luis fernández, patrick criado, nya de la rubia, jesús castro, fernando cayo",spain,2017-04-27,2017,tv-ma,season,2,3.506521739130435
ns5516,movie,dear zindagi,gauri shinde,"alia bhatt, shah rukh khan, ira dubey, yashaswini dayama, gautmik, raj bhansali, rohit saraf, atul kale, kunal kapoor, angad bedi, ali zafar, aditya roy kapoor",india,2017-04-25,2016,tv-14,min,149,3.48870636550308
ns5517,movie,shepherds and butchers,oliver schmitz,"steve coogan, andrea riseborough, garion dowds, robert hobbs, deon lotz, marcel van heerden, lauren steyn","south africa, united states, germany",2017-04-25,2016,r,min,106,3.574946466809422
ns5518,movie,the 101-year-old man who skipped out on the bill and disappeared,"felix herngren, måns herngren","robert gustafsson, jens hultén, caroline boulton, colin mcfarlane, cory peterson, jay simpson, david schaal",sweden,2017-04-25,2016,tv-ma,min,108,3.582150101419878
ns5519,movie,vir das: abroad understanding,marcus raboy,vir das,united states,2017-04-25,2017,tv-ma,min,66,3.556133056133056
ns5520,tv show,fangbone,SinDato,"taylor abrahamse, colin doyle, juan chioran, kathleen laskey, stacey depass, mike kiss",canada,2017-04-22,2016,tv-y7,season,1,3.5783365570599615
ns5521,tv show,girlboss,SinDato,"britt robertson, ellie reed, johnny simmons, alphonso mcauley",united states,2017-04-21,2017,tv-ma,season,1,3.4646365422396856
ns5522,tv show,hot girls wanted: turned on,"jill bauer, ronna gradus, rashida jones",SinDato,united states,2017-04-21,2017,tv-ma,season,1,3.494419642857143
ns5523,movie,sand castle,fernando coimbra,"nicholas hoult, logan marshall-green, henry cavill, glen powell, neil brown jr., beau knapp, sammy sheik, gonzalo menendez",united states,2017-04-21,2017,tv-ma,min,113,3.49247311827957
ns5524,tv show,the mr. peabody and sherman show,SinDato,"chris parnell, max charles, dieter jansen, da'vine joy randolph",united states,2017-04-21,2017,tv-y7,season,4,3.5360262008733625
ns5525,movie,tramps,adam leon,"callum turner, grace van patten, michal vondel, mike birbiglia, margaret colin, louis cancelmi, rachel zeiger-haag, dane martinez",united states,2017-04-21,2017,tv-ma,min,83,3.563508064516129
ns5526,movie,lucas brothers: on drugs,jay chapman,"keith lucas, kenny lucas",united states,2017-04-18,2017,tv-ma,min,50,3.526694045174538
ns5527,movie,bibi & tina,detlev buck,"lina larissa strahl, lisa-marie koroll, louis held, ruby o. fee, charly hübner, michael maertens, winnie böwe, fabian buch, max von der groeben, martin seifert",germany,2017-04-15,2014,tv-pg,min,97,3.5847826086956522
ns5528,movie,bibi & tina ii,detlev buck,"lina larissa strahl, lisa-marie koroll, louis held, emilio moutaoukkil, michael maertens, martin seifert, winnie böwe, fabian buch, mavie hörbiger, olli schulz, charly hübner, milan peschel",germany,2017-04-15,2014,tv-14,min,105,3.487556561085973
ns5529,movie,bibi & tina: girls versus boys,detlev buck,"lina larissa strahl, lisa-marie koroll, tilman pörzgen, philipp laude, charly hübner, louis held, benjamin lutzke, max von der groeben, kostja ullmann, michael maertens, fabian buch, winnie böwe",germany,2017-04-15,2016,tv-14,min,107,3.588865096359743
ns5530,movie,slam,andrea molaioli,"ludovico tersigni, jasmine trinca, luca marinelli, barbara ramella, gianluca broccatelli, pietro ragusa, fiorenza tessari",italy,2017-04-15,2017,tv-ma,min,99,3.4120762711864407
ns5531,movie,the wedding party,kemi adetiba,"adesua etomi, banky wellington, richard mofe-damijo, sola sobowale, iretiola doyle, alibaba akporobome, zainab balogun, beverly naya, enyinna nwigwe",nigeria,2017-04-15,2016,tv-14,min,101,3.535070140280561
ns5532,movie,arctic heart,marie madinier,"charlotte le bon, guillaume canet, anne le ny, patrick d'assumçao, damien chapelle, xavier beauvois, vincent launay-franceschini","france, belgium",2017-04-14,2016,tv-14,min,81,3.4533029612756265
ns5533,movie,our lovers,miguel ángel lamata,"eduardo noriega, michelle jenner, fele martínez, amaia salamanca",spain,2017-04-14,2016,tv-ma,min,92,3.544468546637744
ns5534,movie,sandy wexler,steven brill,"adam sandler, jennifer hudson, kevin james, terry crews, rob schneider, colin quinn, nick swardson, lamorne morris, arsenio hall, jamie gray hyder",united states,2017-04-14,2017,tv-14,min,131,3.4968354430379747
ns5535,movie,macho,antonio serrano,"miguel rodarte, cecilia suárez, aislinn derbez, renato lópez, mario iván martínez, valeria vera, david zorrilla, ana de la reguera, manolo cardona, ofelia medina",mexico,2017-04-12,2016,tv-ma,min,101,3.5165198237885464
ns5536,movie,kevin hart: what now?,leslie small,"kevin hart, don cheadle, halle berry, ed helms, david meunier",united states,2017-04-11,2016,r,min,96,3.462012320328542
ns5537,movie,frat star,"grant s. johnson, ippsie jones","connor lawrence, justin mark, cathryn dylan, chris elliott, tyler weaks, max sheldon, austin ramsey, peter o'connor, nicole balsam, kaitlin mesh",united states,2017-04-10,2017,tv-ma,min,85,3.5745798319327733
ns5538,tv show,the miracle,SinDato,"donghyun kim, nahyun, yang hak jin, yoon hwa hong",south korea,2017-04-10,2016,tv-14,season,1,3.528969957081545
ns5539,tv show,the get down,SinDato,"justice smith, shameik moore, herizen guardiola, skylan brooks, tremaine brown,  jr., yahya abdul-mateen ii, jimmy smits, giancarlo esposito, kevin corrigan, stefanee martin, shyrley rodriguez, eric bogosian, michel gill, mamoudou athie",united states,2017-04-07,2017,tv-ma,season,2,3.627811860940695
ns5540,movie,the lighthouse of the orcas,gerardo olivares,"maribel verdú, joaquín furriel, joaquín rapalini","spain, argentina",2017-04-07,2016,tv-ma,min,110,3.485651214128035
ns5541,movie,win it all,joe swanberg,"jake johnson, aislinn derbez, joe lo truglio, keegan-michael key, nicky excitement",united states,2017-04-07,2017,tv-ma,min,89,3.601336302895323
ns5542,movie,louis c.k. 2017,louis c.k.,louis c.k.,united states,2017-04-04,2017,74 min,,0,3.5377358490566038
ns5543,tv show,burned cocoon,SinDato,"yavuz bingöl, basak köklükaya, çolpan ilhan, mustafa alabora, sedef avcı, ayça i̇nci, tuncer necmioğlu, serdar özer",turkey,2017-04-01,2005,tv-ma,season,1,3.4712871287128713
ns5544,movie,couples counseling,alexandre reinecke,"zezé polessa, daniel dantas, paulo vilhena, fernanda paes leme, juliana mesquita",brazil,2017-04-01,2016,tv-ma,min,88,3.5649895178197064
ns5545,movie,deuces,jamal hill,"larenz tate, meagan good, lance gross, antonique smith, la la anthony, rick gonzalez, rotimi, andra fuller",united states,2017-04-01,2016,tv-ma,min,88,3.6105371900826446
ns5546,movie,elaan,k. ramanlal,"vinod mehra, rekha, vinod khanna, helen, madan puri, brahm bhardwaj",india,2017-04-01,1971,tv-14,min,143,3.5853909465020575
ns5547,movie,five nights in maine,maris curran,"david oyelowo, dianne wiest, rosie perez, teyonah parris, hani furstenberg, bill raymond",united states,2017-04-01,2015,tv-ma,min,83,3.513211382113821
ns5548,movie,killa,avinash arun,"amruta subhash, archit deodhar, parth bhalerao, gaurish gawade, atharva upasni, swandand raikar, shrikant yadav, umesh jagtap, shivalati bokil, jui kahate",india,2017-04-01,2014,tv-14,min,107,3.4540117416829745
ns5549,movie,life 2.0,jason spingarn-koff,SinDato,united states,2017-04-01,2010,tv-ma,min,99,3.591295116772824
ns5550,movie,salaakhen,a. salaam,"shashi kapoor, sulakshana pandit, mehmood, sudhir, anjana mumtaz, sajjan, m. rajan, mac mohan, amrish puri, ramesh deo",india,2017-04-01,1975,tv-14,min,134,3.5030800821355235
ns5551,movie,skins,eduardo casanova,"ana polvorosa, candela peña, macarena gómez, carmen machi, jon kortajarena, secun de la rosa, itziar castro, antonio durán 'morris', joaquín climent, ana maría ayala, eloi costa",spain,2017-04-01,2017,tv-ma,min,78,3.515432098765432
ns5552,movie,the tenth man,daniel burman,"alan sabbagh, julieta zylberberg, usher barilka, elvira onetto, adrián stoppelman, dan breitman, elisa carricajo",argentina,2017-04-01,2016,tv-ma,min,81,3.564755838641189
ns5553,movie,toro,kike maíllo,"mario casas, luis tosar, josé sacristán, claudia canal, josé manuel poga, ingrid garcía jonsson, luichi macías",spain,2017-04-01,2016,tv-ma,min,106,3.512244897959184
ns5554,movie,bridget christie: stand up for her,SinDato,bridget christie,united kingdom,2017-03-31,2016,tv-ma,min,51,3.5757575757575757
ns5555,tv show,five came back,laurent bouzereau,"steven spielberg, guillermo del toro, lawrence kasdan, francis ford coppola, paul greengrass, meryl streep",SinDato,2017-03-31,2017,tv-ma,season,1,3.5
ns5556,tv show,hoff the record,gordon anderson,"david hasselhoff, asim chaudhry, fergus craig, mark quartley, ella smith, brett goldstein",united kingdom,2017-03-31,2016,tv-ma,season,2,3.537473233404711
